employee_id,department,legacy_entity_code,role_level,hipo_flag,tenure_months,tenure_bucket,survey_response_rate,dt_probability,lr_probability
E02176,Corporate Operations,NovaCorp-Origin,2,0,357,20+y,0.6,0.22836018467697786,0.4879407471913435
E04902,Retail Banking,NovaCorp-Origin,1,0,227,10-20y,0.6,0.22836018467697786,0.487923804626269
E05560,Wealth Management,NovaCorp-Origin,1,0,192,10-20y,0.6,0.22836018467697786,0.4875291660550753
E00950,Corporate Operations,NovaCorp-Origin,2,0,416,20+y,0.6,0.22836018467697786,0.48655866086689736
E08910,Retail Banking,Entity_A,3,0,32,2-3y,0.6,0.22836018467697786,0.486544924268056
E08093,Retail Banking,NovaCorp-Origin,1,0,66,5-10y,0.6,0.22836018467697786,0.486441412419241
E09148,Insurance,Entity_A,2,0,32,2-3y,0.6,0.22836018467697786,0.4862858258127581
E07504,Technology,NovaCorp-Origin,2,0,95,5-10y,0.6,0.22836018467697786,0.4862009359720176
E05296,Retail Banking,NovaCorp-Origin,1,0,205,10-20y,0.6,0.22836018467697786,0.4860844033260096
E01521,Retail Banking,NovaCorp-Origin,2,0,388,20+y,0.6,0.22836018467697786,0.48601657349393673
E04634,Technology,NovaCorp-Origin,1,0,239,10-20y,0.6,0.22836018467697786,0.4859869227631104
E09409,Wealth Management,Entity_A,3,0,31,2-3y,0.6,0.22836018467697786,0.4853327636868927
E00561,Retail Banking,NovaCorp-Origin,2,0,435,20+y,0.6,0.22836018467697786,0.48501788572514654
E00298,Retail Banking,NovaCorp-Origin,3,0,447,20+y,0.6,0.22836018467697786,0.4848261831860528
E05032,Technology,NovaCorp-Origin,1,0,220,10-20y,0.6,0.22836018467697786,0.4844708843101172
E09987,Risk & Compliance,Entity_A,3,0,29,2-3y,0.6,0.22836018467697786,0.4841932720635597
E06061,Corporate Operations,NovaCorp-Origin,1,0,164,10-20y,0.6,0.22836018467697786,0.4838706576972863
E09782,Technology,Entity_A,2,0,30,2-3y,0.6,0.22836018467697786,0.483692016251961
E10397,Risk & Compliance,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.48357235242572255
E06438,Technology,NovaCorp-Origin,1,0,147,10-20y,0.6,0.22836018467697786,0.4835698653968265
E00405,Technology,NovaCorp-Origin,3,0,442,20+y,0.6,0.22836018467697786,0.4835070077884679
E06357,Retail Banking,NovaCorp-Origin,5,0,150,10-20y,0.6,0.22836018467697786,0.4834505394915356
E03720,Wealth Management,NovaCorp-Origin,1,0,283,20+y,0.6,0.22836018467697786,0.4834181812821016
E01028,Retail Banking,NovaCorp-Origin,2,0,413,20+y,0.6,0.22836018467697786,0.4833859254284797
E06986,Insurance,NovaCorp-Origin,1,0,120,5-10y,0.6,0.22836018467697786,0.48329595309556944
E10504,Technology,Entity_A,3,0,28,2-3y,0.6,0.22836018467697786,0.48233253537490045
E10904,Risk & Compliance,Entity_A,2,0,27,2-3y,0.6,0.22836018467697786,0.4821195418197328
E03566,Risk & Compliance,NovaCorp-Origin,1,0,290,20+y,0.6,0.22836018467697786,0.48209474499497124
E01165,Retail Banking,NovaCorp-Origin,2,0,406,20+y,0.6,0.22836018467697786,0.4812745391194294
E05462,Risk & Compliance,NovaCorp-Origin,1,0,197,10-20y,0.6,0.22836018467697786,0.48119493585091044
E06675,Retail Banking,NovaCorp-Origin,2,0,136,10-20y,0.6,0.22836018467697786,0.4809676340376823
E09850,Technology,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.48090531392619534
E09125,Risk & Compliance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.48084586094134946
E01442,Retail Banking,NovaCorp-Origin,3,0,392,20+y,0.6,0.22836018467697786,0.48083147759811634
E04411,Retail Banking,NovaCorp-Origin,1,0,250,20+y,0.6,0.22836018467697786,0.4807969129387341
E04549,Technology,NovaCorp-Origin,1,0,243,20+y,0.6,0.22836018467697786,0.48077654819943877
E02722,Technology,NovaCorp-Origin,2,0,331,20+y,0.6,0.22836018467697786,0.48045079848253003
E00773,Technology,NovaCorp-Origin,2,0,425,20+y,0.6,0.22836018467697786,0.48034439765123044
E04244,Retail Banking,NovaCorp-Origin,1,0,258,20+y,0.6,0.22836018467697786,0.4800400096106163
E05060,Insurance,NovaCorp-Origin,1,0,218,10-20y,0.6,0.22836018467697786,0.47974361505610064
E10110,Retail Banking,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.47929274006106803
E04496,Insurance,NovaCorp-Origin,1,0,246,20+y,0.6,0.22836018467697786,0.4791475201330086
E09224,Retail Banking,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4789879446156579
E09327,Wealth Management,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.47859215403217387
E10516,Risk & Compliance,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4785146033625958
E09840,Risk & Compliance,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.47839209687835454
E08589,Technology,NovaCorp-Origin,1,0,43,3-5y,0.6,0.22836018467697786,0.47819132553660154
E07241,Retail Banking,NovaCorp-Origin,1,0,107,5-10y,0.6,0.22836018467697786,0.47793743569871416
E06441,Wealth Management,NovaCorp-Origin,1,0,147,10-20y,0.6,0.22836018467697786,0.4777529892655679
E09268,Insurance,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.47772745976173986
E02719,Insurance,NovaCorp-Origin,2,0,331,20+y,0.6,0.22836018467697786,0.47763623011179945
E08904,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.47738822288204313
E08819,Risk & Compliance,Entity_A,1,0,33,2-3y,0.6,0.22836018467697786,0.4770237548773922
E05033,Retail Banking,NovaCorp-Origin,1,0,220,10-20y,0.6,0.22836018467697786,0.4770229916332557
E10022,Insurance,Entity_A,2,0,29,2-3y,0.6,0.22836018467697786,0.4769834498066702
E09944,Risk & Compliance,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4768952621594571
E03111,Technology,NovaCorp-Origin,2,0,312,20+y,0.6,0.22836018467697786,0.47636696550614627
E03545,Retail Banking,NovaCorp-Origin,1,0,291,20+y,0.6,0.22836018467697786,0.4756282687128554
E08229,Retail Banking,NovaCorp-Origin,1,0,59,3-5y,0.6,0.22836018467697786,0.4755735325104297
E01610,Retail Banking,NovaCorp-Origin,5,0,384,20+y,0.6,0.22836018467697786,0.47545287448809026
E09497,Corporate Operations,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4754158926216043
E09047,Technology,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4748405754658041
E09060,Corporate Operations,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.47476293442068684
E09262,Retail Banking,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4746556317562827
E07264,Retail Banking,NovaCorp-Origin,1,0,105,5-10y,0.6,0.22836018467697786,0.4740679175272834
E09249,Risk & Compliance,Entity_A,6,0,31,2-3y,0.6,0.22836018467697786,0.47405269417956525
E06224,Technology,NovaCorp-Origin,1,0,156,10-20y,0.6,0.22836018467697786,0.4738132522571848
E01721,Technology,NovaCorp-Origin,2,0,378,20+y,0.6,0.22836018467697786,0.4737027234296124
E01487,Retail Banking,NovaCorp-Origin,3,0,390,20+y,0.6,0.22836018467697786,0.4736806677548326
E02404,Retail Banking,NovaCorp-Origin,2,0,346,20+y,0.6,0.22836018467697786,0.4736620856743391
E08844,Retail Banking,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4727921846993608
E03629,Retail Banking,NovaCorp-Origin,1,0,288,20+y,0.6,0.22836018467697786,0.47269365765281923
E05679,Retail Banking,NovaCorp-Origin,1,0,186,10-20y,0.6,0.22836018467697786,0.47242650122468444
E10677,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4723374171743685
E10163,Technology,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.4723253141646799
E05256,Retail Banking,NovaCorp-Origin,1,0,208,10-20y,0.6,0.22836018467697786,0.4722470514362518
E05872,Executive Leadership,NovaCorp-Origin,1,0,174,10-20y,0.6,0.22836018467697786,0.47224094686511237
E10723,Wealth Management,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.47215908677177554
E09029,Retail Banking,Entity_A,2,0,32,2-3y,0.6,0.22836018467697786,0.4720258518836484
E09813,Corporate Operations,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.47190987692978814
E00399,Technology,NovaCorp-Origin,3,0,442,20+y,0.6,0.22836018467697786,0.4716290477620268
E02721,Technology,NovaCorp-Origin,2,0,331,20+y,0.6,0.22836018467697786,0.4715910053672716
E09922,Risk & Compliance,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.47064109714643154
E09196,Technology,Entity_A,3,0,32,2-3y,0.6,0.22836018467697786,0.47056204357496584
E09433,Corporate Operations,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4702863717042524
E08849,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4702174605953593
E05960,Retail Banking,NovaCorp-Origin,1,0,170,10-20y,0.6,0.22836018467697786,0.4699722619784621
E07924,Retail Banking,NovaCorp-Origin,2,0,75,5-10y,0.6,0.22836018467697786,0.4696866368200421
E10490,Technology,Entity_A,3,0,28,2-3y,0.6,0.22836018467697786,0.4690952519318437
E03714,Technology,NovaCorp-Origin,1,0,284,20+y,0.6,0.22836018467697786,0.46906603037765027
E10970,Retail Banking,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.4690538528944904
E04709,Retail Banking,NovaCorp-Origin,1,0,236,10-20y,0.6,0.22836018467697786,0.46900691427155494
E06929,Retail Banking,NovaCorp-Origin,1,0,123,10-20y,0.6,0.22836018467697786,0.4685359711894613
E03800,Wealth Management,NovaCorp-Origin,1,0,280,20+y,0.6,0.22836018467697786,0.4684750140177593
E05328,Technology,NovaCorp-Origin,1,0,203,10-20y,0.6,0.22836018467697786,0.4683566025867596
E09209,Corporate Operations,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4677082079328617
E10226,Retail Banking,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.4675924145736033
E00121,Technology,NovaCorp-Origin,2,0,456,20+y,0.6,0.22836018467697786,0.46749302563094414
E09535,Risk & Compliance,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.46714219340182683
E09067,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.46712850853720206
E09636,Wealth Management,Entity_A,2,0,30,2-3y,0.6,0.22836018467697786,0.46680246177911155
E11043,Retail Banking,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.466406840404094
E10269,Wealth Management,Entity_A,2,0,29,2-3y,0.6,0.22836018467697786,0.4662670684607244
E10979,Retail Banking,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.466188679466511
E03975,Retail Banking,NovaCorp-Origin,1,0,271,20+y,0.6,0.22836018467697786,0.4661884532749153
E00412,Technology,NovaCorp-Origin,3,0,442,20+y,0.6,0.22836018467697786,0.4657093027217961
E08838,Corporate Operations,Entity_A,2,0,32,2-3y,0.6,0.22836018467697786,0.4656957272113222
E10399,Retail Banking,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.46542159815123263
E04508,Retail Banking,NovaCorp-Origin,1,0,245,20+y,0.6,0.22836018467697786,0.4652847195227407
E10786,Retail Banking,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.46527474688683557
E09938,Wealth Management,Entity_A,4,0,30,2-3y,0.6,0.22836018467697786,0.46511206862634047
E11071,Retail Banking,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.46503474439809095
E02380,Insurance,NovaCorp-Origin,2,0,347,20+y,0.6,0.22836018467697786,0.46479611253804115
E09653,Technology,Entity_A,5,0,30,2-3y,0.6,0.22836018467697786,0.46469513254089956
E02067,Corporate Operations,NovaCorp-Origin,2,0,362,20+y,0.6,0.22836018467697786,0.46461578683219756
E00698,Technology,NovaCorp-Origin,3,0,429,20+y,0.6,0.22836018467697786,0.4645656098552812
E10483,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4644606114678793
E02026,Retail Banking,NovaCorp-Origin,2,0,364,20+y,0.6,0.22836018467697786,0.4632587746935183
E03981,Corporate Operations,NovaCorp-Origin,1,0,270,20+y,0.6,0.22836018467697786,0.4629320050993202
E04047,Technology,NovaCorp-Origin,1,0,267,20+y,0.6,0.22836018467697786,0.46255906793619955
E10366,Corporate Operations,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.462237813517208
E04434,Retail Banking,NovaCorp-Origin,1,0,249,20+y,0.6,0.22836018467697786,0.46222351127820127
E03289,Retail Banking,NovaCorp-Origin,2,0,303,20+y,0.6,0.22836018467697786,0.4621162491518332
E05422,Technology,NovaCorp-Origin,1,0,199,10-20y,0.6,0.22836018467697786,0.46204840413667614
E10535,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4612281272604815
E03952,Technology,NovaCorp-Origin,1,0,273,20+y,0.6,0.22836018467697786,0.46118771782478335
E10547,Retail Banking,Entity_A,2,0,28,2-3y,0.6,0.22836018467697786,0.46102800773785907
E09537,Retail Banking,Entity_A,2,0,31,2-3y,0.6,0.22836018467697786,0.4606059298218756
E10719,Technology,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.460316390799528
E02882,Retail Banking,NovaCorp-Origin,2,0,323,20+y,0.6,0.22836018467697786,0.46030796749787944
E02486,Technology,NovaCorp-Origin,2,0,342,20+y,0.6,0.22836018467697786,0.46014594335421405
E04232,Technology,NovaCorp-Origin,1,0,259,20+y,0.6,0.22836018467697786,0.4595581936458353
E04881,Insurance,NovaCorp-Origin,1,0,227,10-20y,0.6,0.22836018467697786,0.4592664122253813
E10222,Insurance,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.4586538974904892
E03226,Corporate Operations,NovaCorp-Origin,2,0,307,20+y,0.6,0.22836018467697786,0.45841125288636525
E01061,Retail Banking,NovaCorp-Origin,2,0,412,20+y,0.6,0.22836018467697786,0.45809917406631295
E07897,Technology,NovaCorp-Origin,1,0,76,5-10y,0.6,0.22836018467697786,0.45777507421798186
E08870,Retail Banking,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4577094883616984
E09109,Retail Banking,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4575050555462912
E10438,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.45737592384336945
E02081,Insurance,NovaCorp-Origin,2,0,361,20+y,0.6,0.22836018467697786,0.4572644745781246
E10409,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4572549880611818
E07066,Executive Leadership,NovaCorp-Origin,1,0,115,5-10y,0.6,0.22836018467697786,0.4566836460932135
E10442,Retail Banking,Entity_A,3,0,28,2-3y,0.6,0.22836018467697786,0.4563502878469037
E04537,Retail Banking,NovaCorp-Origin,1,0,243,20+y,0.6,0.22836018467697786,0.4562959496446571
E02481,Retail Banking,NovaCorp-Origin,2,0,342,20+y,0.6,0.22836018467697786,0.45558548295943063
E00559,Retail Banking,NovaCorp-Origin,2,0,435,20+y,0.6,0.22836018467697786,0.4554931847045854
E09830,Retail Banking,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4554754007589587
E02167,Corporate Operations,NovaCorp-Origin,2,0,357,20+y,0.6,0.22836018467697786,0.4554190992623242
E08924,Corporate Operations,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.45474187482105294
E04177,Technology,NovaCorp-Origin,1,0,261,20+y,0.6,0.22836018467697786,0.45447365388454747
E02801,Insurance,NovaCorp-Origin,2,0,327,20+y,0.6,0.22836018467697786,0.45392631804816436
E09937,Insurance,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4537758457809073
E03872,Technology,NovaCorp-Origin,2,0,277,20+y,0.6,0.22836018467697786,0.4537260639439894
E01975,Retail Banking,NovaCorp-Origin,3,0,366,20+y,0.6,0.22836018467697786,0.453709083831719
E01509,Insurance,NovaCorp-Origin,2,0,389,20+y,0.6,0.22836018467697786,0.4530886391995623
E09040,Technology,Entity_A,2,0,32,2-3y,0.6,0.22836018467697786,0.45303970008642397
E00526,Retail Banking,NovaCorp-Origin,3,0,437,20+y,0.6,0.22836018467697786,0.4530167616524427
E09394,Insurance,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4527940837544742
E02140,Technology,NovaCorp-Origin,2,0,359,20+y,0.6,0.22836018467697786,0.4524799535321179
E09413,Insurance,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4524743471446182
E10640,Risk & Compliance,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4524222122435379
E09896,Retail Banking,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.45212141286543417
E09565,Technology,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4518192091796347
E10588,Retail Banking,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.45173221889454773
E01831,Technology,NovaCorp-Origin,2,0,373,20+y,0.6,0.22836018467697786,0.45099028415669945
E03627,Technology,NovaCorp-Origin,1,0,288,20+y,0.6,0.22836018467697786,0.450765220959395
E06199,Risk & Compliance,NovaCorp-Origin,1,0,158,10-20y,0.6,0.22836018467697786,0.45045751706192516
E01379,Retail Banking,NovaCorp-Origin,3,0,396,20+y,0.6,0.22836018467697786,0.4501634123195281
E01560,Retail Banking,NovaCorp-Origin,4,0,387,20+y,0.6,0.22836018467697786,0.44974700962105973
E03443,Risk & Compliance,NovaCorp-Origin,1,0,296,20+y,0.6,0.22836018467697786,0.4495058922998059
E02859,Technology,NovaCorp-Origin,2,0,324,20+y,0.6,0.22836018467697786,0.4494147850377344
E00770,Technology,NovaCorp-Origin,2,0,425,20+y,0.6,0.22836018467697786,0.4491657082520013
E09130,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.44890866053270095
E01298,Technology,NovaCorp-Origin,2,0,400,20+y,0.6,0.22836018467697786,0.44812862858025576
E05330,Retail Banking,NovaCorp-Origin,1,0,203,10-20y,0.6,0.22836018467697786,0.4479227205248972
E09637,Retail Banking,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.44784474505248567
E09732,Technology,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.44719421002488224
E02750,Technology,NovaCorp-Origin,2,0,330,20+y,0.6,0.22836018467697786,0.44692943658646234
E01797,Risk & Compliance,NovaCorp-Origin,2,0,374,20+y,0.6,0.22836018467697786,0.44610528827931273
E10750,Technology,Entity_A,2,0,27,2-3y,0.6,0.22836018467697786,0.4460284524133739
E10372,Technology,NovaCorp-Origin,1,0,28,2-3y,0.6,0.22836018467697786,0.44594248726462266
E00126,Retail Banking,NovaCorp-Origin,2,0,456,20+y,0.6,0.22836018467697786,0.44543448491545884
E02933,Retail Banking,NovaCorp-Origin,2,0,321,20+y,0.6,0.22836018467697786,0.445379717951301
E03365,Retail Banking,NovaCorp-Origin,2,0,300,20+y,0.6,0.22836018467697786,0.4453583382627694
E06453,Risk & Compliance,NovaCorp-Origin,1,0,146,10-20y,0.6,0.22836018467697786,0.4452703362734351
E02484,Retail Banking,NovaCorp-Origin,2,0,342,20+y,0.6,0.22836018467697786,0.44405507815746587
E09768,Technology,Entity_A,3,0,30,2-3y,0.6,0.22836018467697786,0.44382691366353416
E05352,Technology,NovaCorp-Origin,2,0,202,10-20y,0.6,0.22836018467697786,0.44272590066934314
E03203,Retail Banking,NovaCorp-Origin,2,0,308,20+y,0.6,0.22836018467697786,0.4427124477107942
E02120,Technology,NovaCorp-Origin,2,0,360,20+y,0.6,0.22836018467697786,0.44220740616464743
E01481,Retail Banking,NovaCorp-Origin,2,0,391,20+y,0.6,0.22836018467697786,0.4412401160896236
E05815,Retail Banking,NovaCorp-Origin,4,0,178,10-20y,0.6,0.22836018467697786,0.4402926446589476
E09975,Insurance,Entity_A,2,0,29,2-3y,0.6,0.22836018467697786,0.43989937536258544
E05385,Retail Banking,NovaCorp-Origin,1,0,200,10-20y,0.6,0.22836018467697786,0.4395599059239183
E00621,Wealth Management,NovaCorp-Origin,2,0,432,20+y,0.6,0.22836018467697786,0.4395410829344246
E01557,Retail Banking,NovaCorp-Origin,2,0,387,20+y,0.6,0.22836018467697786,0.43832825031729067
E02122,Retail Banking,NovaCorp-Origin,2,0,360,20+y,0.6,0.22836018467697786,0.43830385493993335
E09749,Corporate Operations,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4380963033644699
E02689,Technology,NovaCorp-Origin,2,0,332,20+y,0.6,0.22836018467697786,0.43773840150169907
E08963,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.4376245409751973
E11030,Insurance,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.43690631150646375
E10872,Technology,Entity_A,2,0,27,2-3y,0.6,0.22836018467697786,0.4364841623339035
E00313,Retail Banking,NovaCorp-Origin,3,0,446,20+y,0.6,0.22836018467697786,0.4363701554529661
E09930,Technology,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4362739834114119
E00532,Technology,NovaCorp-Origin,2,0,437,20+y,0.6,0.22836018467697786,0.43624806290593743
E06661,Retail Banking,NovaCorp-Origin,4,0,137,10-20y,0.6,0.22836018467697786,0.43620572570817134
E10877,Wealth Management,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.43615728586225927
E00719,Retail Banking,NovaCorp-Origin,3,0,428,20+y,0.6,0.22836018467697786,0.43548168354569355
E04063,Insurance,NovaCorp-Origin,1,0,267,20+y,0.6,0.22836018467697786,0.43536274658049867
E01272,Retail Banking,NovaCorp-Origin,2,0,401,20+y,0.6,0.22836018467697786,0.4346802656496697
E08860,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.43436967042901414
E04822,Technology,NovaCorp-Origin,1,0,230,10-20y,0.6,0.22836018467697786,0.4343111610904809
E10401,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.43286082532340464
E00931,Retail Banking,NovaCorp-Origin,3,0,417,20+y,0.6,0.22836018467697786,0.4326231123829589
E01009,Retail Banking,NovaCorp-Origin,2,0,414,20+y,0.6,0.22836018467697786,0.43257997593090125
E08723,Technology,NovaCorp-Origin,1,0,36,2-3y,0.6,0.22836018467697786,0.43209300145804763
E04851,Retail Banking,NovaCorp-Origin,1,0,229,10-20y,0.6,0.22836018467697786,0.4320367484618496
E10697,Retail Banking,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4318741625472818
E00341,Retail Banking,NovaCorp-Origin,2,0,445,20+y,0.6,0.22836018467697786,0.4316793937329771
E02862,Technology,NovaCorp-Origin,2,0,324,20+y,0.6,0.22836018467697786,0.43049850842194337
E09699,Wealth Management,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4303690075962219
E10298,Corporate Operations,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.43020708162712634
E10175,Retail Banking,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.4293930983032665
E10858,Corporate Operations,Entity_A,2,0,27,2-3y,0.6,0.22836018467697786,0.4288428775982483
E09582,Technology,Entity_A,2,0,31,2-3y,0.6,0.22836018467697786,0.4278253675869641
E09579,Insurance,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4273725300459638
E09298,Retail Banking,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.426521353989816
E10233,Retail Banking,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.4260629960618482
E04487,Retail Banking,NovaCorp-Origin,1,0,246,20+y,0.6,0.22836018467697786,0.4257879947628324
E05516,Technology,NovaCorp-Origin,1,0,195,10-20y,0.6,0.22836018467697786,0.4247147567967703
E10101,Retail Banking,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.4245610017475421
E01653,Corporate Operations,NovaCorp-Origin,3,0,382,20+y,0.6,0.22836018467697786,0.42438397749396295
E10250,Technology,Entity_A,2,0,29,2-3y,0.6,0.22836018467697786,0.42419501210551014
E09846,Insurance,Entity_A,1,0,30,2-3y,0.6,0.22836018467697786,0.4239867882308341
E03542,Retail Banking,NovaCorp-Origin,2,0,291,20+y,0.6,0.22836018467697786,0.4239328197945281
E02727,Technology,NovaCorp-Origin,4,0,331,20+y,0.6,0.22836018467697786,0.42311443897767315
E09278,Retail Banking,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.42267202319659136
E04010,Technology,NovaCorp-Origin,1,0,269,20+y,0.6,0.22836018467697786,0.4207767563779723
E11052,Insurance,Entity_A,2,0,27,2-3y,0.6,0.22836018467697786,0.41894293701034774
E01235,Corporate Operations,NovaCorp-Origin,2,0,403,20+y,0.6,0.22836018467697786,0.4188824676553288
E04413,Retail Banking,NovaCorp-Origin,1,0,250,20+y,0.6,0.22836018467697786,0.41879525768713854
E09554,Risk & Compliance,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.4184979815765261
E03103,Technology,NovaCorp-Origin,2,0,312,20+y,0.6,0.22836018467697786,0.41663384753762306
E01158,Corporate Operations,NovaCorp-Origin,2,0,407,20+y,0.6,0.22836018467697786,0.41516831795383724
E01393,Insurance,NovaCorp-Origin,2,0,396,20+y,0.6,0.22836018467697786,0.410976374627181
E10046,Insurance,Entity_A,1,0,29,2-3y,0.6,0.22836018467697786,0.41072072859067416
E10675,Retail Banking,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4104778617187781
E10292,Retail Banking,Entity_A,2,0,29,2-3y,0.6,0.22836018467697786,0.40959616241181734
E08702,Retail Banking,NovaCorp-Origin,1,0,37,3-5y,0.6,0.22836018467697786,0.4091651202932394
E04972,Insurance,NovaCorp-Origin,1,0,223,10-20y,0.6,0.22836018467697786,0.4090628194709001
E03085,Retail Banking,NovaCorp-Origin,2,0,313,20+y,0.6,0.22836018467697786,0.40853292505701755
E06223,Technology,NovaCorp-Origin,1,0,156,10-20y,0.6,0.22836018467697786,0.40618126524551595
E01092,Retail Banking,NovaCorp-Origin,2,0,410,20+y,0.6,0.22836018467697786,0.4060645560469358
E08923,Retail Banking,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.40599936723700963
E10586,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4054000795438393
E03208,Retail Banking,NovaCorp-Origin,2,0,307,20+y,0.6,0.22836018467697786,0.404441561056364
E10674,Technology,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.4040384313890528
E08903,Insurance,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.40358147836673836
E01271,Insurance,NovaCorp-Origin,2,0,401,20+y,0.6,0.22836018467697786,0.40126644366924324
E11045,Retail Banking,Entity_A,1,0,27,2-3y,0.6,0.22836018467697786,0.4001360566349006
E02961,Technology,NovaCorp-Origin,2,0,319,20+y,0.6,0.22836018467697786,0.3976770300982183
E09197,Retail Banking,Entity_A,1,0,32,2-3y,0.6,0.22836018467697786,0.39697080180671535
E09302,Retail Banking,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.3936277230231707
E01201,Technology,NovaCorp-Origin,2,0,405,20+y,0.6,0.22836018467697786,0.3922559074370005
E10726,Technology,Entity_A,2,0,27,2-3y,0.6,0.22836018467697786,0.38449011450080695
E09590,Retail Banking,Entity_A,2,0,30,2-3y,0.6,0.22836018467697786,0.3842968997047408
E09490,Retail Banking,Entity_A,1,0,31,2-3y,0.6,0.22836018467697786,0.382956984655515
E10658,Retail Banking,Entity_A,1,0,28,2-3y,0.6,0.22836018467697786,0.37883192119985415
E03648,Technology,NovaCorp-Origin,5,0,287,20+y,0.6,0.22836018467697786,0.37111368934564665
